# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.223002 -----------------
#dely    BF    dB     BFVar
0.050  0.3075  0.0002  0.0019
0.150  0.2916  0.0002  0.0029
0.250  0.2705  0.0001  0.0044
0.350  0.2486  0.0001  0.0025
0.450  0.2236  0.0001  0.0027
0.550  0.1987  0.0001  0.0023
0.650  0.1694  0.0001  0.0021
0.750  0.1398  0.0001  0.0021
0.850  0.1140  0.0001  0.0021
0.950  0.0873  0.0001  0.0013
1.050  0.0653  0.0001  0.0030
1.150  0.0462  0.0001  0.0019
1.250  0.0311  0.0001  0.0007
1.350  0.0192  0.0000  0.0004
1.450  0.0108  0.0000  0.0004
1.550  0.0050  0.0000  0.0003
1.650  0.0012  0.0000  0.0003
1.750  0.0001  0.0000  0.0000
