# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.114738 -----------------
#dely    BF
0.050  0.2079  0.0004
0.150  0.1884  0.0004
0.250  0.1644  0.0003
0.350  0.1418  0.0003
0.450  0.1201  0.0003
0.550  0.0952  0.0002
0.650  0.0706  0.0002
0.750  0.0594  0.0002
0.850  0.0423  0.0002
0.950  0.0306  0.0001
1.050  0.0178  0.0001
1.150  0.0107  0.0001
1.250  0.0033  0.0000
1.350  0.0004  0.0000
1.450 -0.0019 -0.0000
1.550 -0.0018 -0.0000
1.650 -0.0013 -0.0000
1.750 -0.0007 -0.0000
