# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.180878 -----------------
#dely    BF
0.050  0.2462  0.0020
0.150  0.2526  0.0021
0.250  0.2165  0.0019
0.350  0.1940  0.0018
0.450  0.1596  0.0016
0.550  0.1557  0.0017
0.650  0.1348  0.0016
0.750  0.1162  0.0015
0.850  0.0996  0.0014
0.950  0.0724  0.0011
1.050  0.0560  0.0010
1.150  0.0317  0.0006
1.250  0.0290  0.0007
1.350  0.0179  0.0005
1.450  0.0143  0.0005
1.550  0.0104  0.0005
1.650  0.0020  0.0002
1.750 -0.0001 -0.0000
