# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0209439 -----------------
#dely    BF
0.050 -0.0633 -0.0093
0.150 -0.0205 -0.0030
0.250 -0.0673 -0.0112
0.350 -0.0270 -0.0043
0.450  0.0397  0.0071
0.550 -0.0618 -0.0113
0.650  0.0286  0.0062
0.750 -0.0236 -0.0053
0.850 -0.0099 -0.0025
0.950  0.0022  0.0008
1.050 -0.0050 -0.0025
1.150  0.0000  0.0000
1.250  0.0000  0.0000
1.350 -0.0007 -0.0007
1.450 -0.0009 -0.0009
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
