# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0199274 -----------------
#dely    BF
0.050 -0.1063 -0.0049
0.150 -0.1259 -0.0062
0.250 -0.0810 -0.0038
0.350 -0.0069 -0.0004
0.450 -0.0091 -0.0005
0.550  0.0054  0.0003
0.650  0.0088  0.0006
0.750  0.0231  0.0016
0.850  0.0166  0.0013
0.950  0.0246  0.0023
1.050  0.0043  0.0005
1.150  0.0196  0.0028
1.250  0.0212  0.0034
1.350 -0.0006 -0.0001
1.450  0.0051  0.0019
1.550  0.0018  0.0012
1.650  0.0000  0.0000
1.750  0.0000  0.0000
