'InvCoshPar_uu_width','InvCoshPar_ud_width','InvCoshPar_us_width','InvCoshPar_ss_width'
-0.107257,-0.0352529,0.139465,0.0345865
-0.107257,-0.0352529,0.139465,0.0345865
-0.107257,-0.0352529,0.139465,0.0345865
-0.0988458,-0.112457,0.119671,0.135372
-0.0482428,-0.169606,0.165936,0.0827885
-0.0482428,-0.169606,0.165936,0.0827885
-0.0482428,-0.169606,0.165936,0.0827885
-0.0482428,-0.169606,0.165936,0.0827885
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0713653,-0.210313,0.199206,-0.0047373
-0.0936735,-0.244205,0.432442,0.138749
-0.192102,-0.349778,0.442059,0.0805301
-0.313063,-0.391086,0.497699,0.199506
-0.421978,-0.368637,0.357137,0.113254
-0.487274,-0.41863,0.396283,0.00578451
-0.487274,-0.41863,0.396283,0.00578451
-0.487274,-0.41863,0.396283,0.00578451
-0.487274,-0.41863,0.396283,0.00578451
-0.487274,-0.41863,0.396283,0.00578451
-0.428963,-0.442955,0.29294,0.0982856
-0.544939,-0.292126,0.29784,0.160208
-0.749921,-0.30505,0.355618,0.253636
-0.749921,-0.30505,0.355618,0.253636
-0.806476,-0.360902,0.396393,0.385499
-0.806476,-0.360902,0.396393,0.385499
-0.764793,-0.268013,0.526113,0.396683
-0.764793,-0.268013,0.526113,0.396683
-0.800235,-0.213627,0.654847,0.50772
-0.800235,-0.213627,0.654847,0.50772
-0.767369,-0.306292,0.5763,0.498801
-0.763595,-0.402597,0.540762,0.386062
-0.763595,-0.402597,0.540762,0.386062
-0.738499,-0.425854,0.444241,0.426355
-0.774699,-0.292024,0.544287,0.56643
-0.713011,-0.330929,0.562049,0.515985
-0.713011,-0.330929,0.562049,0.515985
-0.713011,-0.330929,0.562049,0.515985
-0.713011,-0.330929,0.562049,0.515985
-0.713011,-0.330929,0.562049,0.515985
-0.713011,-0.330929,0.562049,0.515985
-0.65975,-0.346357,0.509914,0.477883
-0.752732,-0.377673,0.461255,0.393102
-0.669034,-0.415605,0.624791,0.32819
-0.669034,-0.415605,0.624791,0.32819
-0.759158,-0.465772,0.632976,0.408655
-0.882853,-0.474477,0.673966,0.452397
-0.816115,-0.392435,0.634386,0.404546
-0.796448,-0.33793,0.701814,0.402278
-0.77748,-0.435174,0.728191,0.445541
-0.786871,-0.472506,0.682921,0.506005
-0.65069,-0.487632,0.746346,0.491708
-0.65069,-0.487632,0.746346,0.491708
-0.65069,-0.487632,0.746346,0.491708
-0.68652,-0.428493,0.707823,0.636649
-0.805019,-0.398878,0.608258,0.608649
-0.825951,-0.203823,0.762207,0.632479
-0.889967,-0.183037,0.782447,0.577895
-0.693595,-0.123671,0.653075,0.54423
-0.708995,-0.091411,0.848062,0.585779
-0.708995,-0.091411,0.848062,0.585779
-0.708995,-0.091411,0.848062,0.585779
-0.705916,-0.343006,0.789844,0.59346
-0.826636,-0.324302,0.838639,0.498805
-0.813218,-0.167417,0.707747,0.624107
-0.813218,-0.167417,0.707747,0.624107
-0.813218,-0.167417,0.707747,0.624107
-0.75174,-0.161761,0.844606,0.515325
-0.693523,-0.182787,0.935375,0.631581
-0.68235,-0.178361,0.858305,0.613978
-0.649494,-0.34501,0.832977,0.692273
-0.649494,-0.34501,0.832977,0.692273
-0.492525,-0.333048,0.762455,0.761344
-0.492525,-0.333048,0.762455,0.761344
-0.448263,-0.300367,0.755966,0.748837
-0.448263,-0.300367,0.755966,0.748837
-0.534793,-0.373669,0.879658,0.682135
-0.612745,-0.354241,0.918057,0.855589
-0.654153,-0.537099,0.968535,0.966504
-0.61785,-0.509836,0.973138,1.02072
-0.593991,-0.431589,0.970008,0.95935
-0.593991,-0.431589,0.970008,0.95935
-0.567376,-0.490757,0.952235,0.904988
-0.523987,-0.490498,1.01965,0.81427
-0.601823,-0.442654,1.0344,0.801118
-0.601823,-0.442654,1.0344,0.801118
-0.601823,-0.442654,1.0344,0.801118
-0.745669,-0.477367,1.08493,0.881963
-0.759808,-0.50065,1.07142,0.725312
-0.732533,-0.434995,0.956186,0.615256
-0.721365,-0.442931,1.02982,0.664049
-0.573783,-0.33201,0.83304,0.868244
-0.590264,-0.3909,0.814403,0.910078
-0.473566,-0.327198,0.787572,0.949464
-0.577651,-0.193666,0.771595,0.936815
-0.577651,-0.193666,0.771595,0.936815
-0.471207,-0.215555,0.729967,0.942974
-0.471207,-0.215555,0.729967,0.942974
-0.471207,-0.215555,0.729967,0.942974
-0.471207,-0.215555,0.729967,0.942974
-0.328784,-0.270005,0.954997,1.07448
-0.316648,-0.146987,0.944691,1.09127
-0.316648,-0.146987,0.944691,1.09127
-0.316648,-0.146987,0.944691,1.09127
-0.316648,-0.146987,0.944691,1.09127
-0.316648,-0.146987,0.944691,1.09127
-0.316648,-0.146987,0.944691,1.09127
-0.345622,-0.102388,0.854984,1.08868
-0.409529,-0.0487266,0.90431,1.04408
-0.409529,-0.0487266,0.90431,1.04408
-0.409529,-0.0487266,0.90431,1.04408
-0.483818,-0.0286806,0.796289,0.985191
-0.483818,-0.0286806,0.796289,0.985191
-0.526587,0.0618003,0.851474,1.0148
-0.475216,0.0233314,0.885492,1.03827
-0.433028,-0.210077,0.776331,0.966398
-0.448429,-0.318315,0.703277,0.948066
-0.530024,-0.362071,0.758471,0.930916
-0.68471,-0.319821,0.773925,0.823914
-0.751424,-0.318848,0.742271,0.691258
-0.696325,-0.19464,0.80109,0.533784
-0.696325,-0.19464,0.80109,0.533784
-0.696325,-0.19464,0.80109,0.533784
-0.674624,-0.160138,0.855806,0.652284
-0.543376,-0.155793,0.915326,0.696548
-0.656625,-0.166359,1.06918,0.585055
-0.63429,-0.0420428,0.97332,0.57085
-0.648856,-0.0585553,1.10076,0.457667
-0.704012,-0.127185,1.11005,0.52931
-0.704012,-0.127185,1.11005,0.52931
-0.699173,-0.0761949,1.0812,0.68108
-0.658711,-0.254917,1.16635,0.646644
-0.601772,-0.306969,1.21431,0.626253
-0.601772,-0.306969,1.21431,0.626253
-0.601772,-0.306969,1.21431,0.626253
-0.607018,-0.369488,1.11625,0.748827
-0.731915,-0.377537,1.10607,0.775312
-0.729968,-0.367268,1.22938,0.718916
-0.729968,-0.367268,1.22938,0.718916
-0.661666,-0.273232,1.15256,0.817563
-0.572645,-0.293257,1.24858,0.806624
-0.572645,-0.293257,1.24858,0.806624
-0.64781,-0.372058,1.14712,0.913108
-0.64781,-0.372058,1.14712,0.913108
-0.729467,-0.530691,1.12691,0.831311
-0.729467,-0.530691,1.12691,0.831311
-0.742318,-0.508196,1.19527,0.780422
-0.748951,-0.482778,1.26138,0.749136
-0.748951,-0.482778,1.26138,0.749136
-0.602714,-0.451887,1.22026,0.680885
-0.657555,-0.489857,1.19768,0.662583
-0.739448,-0.586169,1.06617,0.771549
-0.739448,-0.586169,1.06617,0.771549
-0.801806,-0.547226,0.981339,0.706385
-0.801806,-0.547226,0.981339,0.706385
-0.759714,-0.459859,0.904397,0.843366
-0.759714,-0.459859,0.904397,0.843366
-0.759714,-0.459859,0.904397,0.843366
-0.681625,-0.396485,0.914301,0.871104
-0.681625,-0.396485,0.914301,0.871104
-0.681625,-0.396485,0.914301,0.871104
-0.614446,-0.491645,0.945749,0.986836
