# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.118337 -----------------
#dely    BF
0.050  0.4335  0.0579
0.150  0.4480  0.0565
0.250  0.4076  0.0526
0.350  0.0372  0.0068
0.450 -0.1606 -0.0261
0.550  0.0375  0.0078
0.650  0.0309  0.0080
0.750 -0.0770 -0.0187
0.850 -0.0452 -0.0185
0.950  0.0605  0.0202
1.050  0.0069  0.0040
1.150  0.0041  0.0041
1.250  0.0000  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
