# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.407831 -----------------
#dely    BF    dB     BFVar
0.050  0.5270  0.0003  0.0035
0.150  0.4943  0.0003  0.0023
0.250  0.4534  0.0003  0.0027
0.350  0.4168  0.0003  0.0048
0.450  0.3771  0.0002  0.0031
0.550  0.3374  0.0002  0.0047
0.650  0.2959  0.0002  0.0043
0.750  0.2568  0.0002  0.0028
0.850  0.2195  0.0002  0.0029
0.950  0.1810  0.0002  0.0027
1.050  0.1487  0.0001  0.0019
1.150  0.1182  0.0001  0.0020
1.250  0.0901  0.0001  0.0017
1.350  0.0673  0.0001  0.0011
1.450  0.0457  0.0001  0.0017
1.550  0.0292  0.0001  0.0008
1.650  0.0153  0.0000  0.0009
1.750  0.0046  0.0000  0.0002
