0.050  16.814  -0.076  -0.095   0.933 
0.150  13.698  -0.245  -0.179   0.497 
0.250  11.148  -0.094  -0.320   0.076 
0.350   8.346  -0.501  -0.264   0.041 
0.450   5.607   0.348   0.035  -0.245 
0.550   2.899  -0.194   0.151  -0.737 
0.650   0.558   0.289  -0.267  -0.012 
0.750  -1.115  -0.796  -0.068  -0.178 
0.850  -2.436   0.304  -0.184   0.037 
0.950  -4.017  -0.052   0.279  -0.279 
1.050  -5.491   0.428   0.204   0.347 
1.150  -7.261   0.347  -0.331   0.209 
1.250  -9.117  -0.908   0.345  -0.071 
1.350 -10.630   0.103   0.544  -0.177 
1.450 -12.004   0.020  -0.528  -0.250 
1.550 -12.918   0.362  -0.852  -0.483 
1.650 -13.239  -0.121  -0.054  -0.526 
1.750 -12.671   0.035   0.613  -0.224 
1.850 -11.990  -0.752   0.085  -0.261 
1.950 -10.232  -0.050   0.108  -0.484 
2.050  -9.399   0.817  -0.309  -0.143 
2.150  -7.974  -0.118   0.023   0.299 
2.250  -6.886   0.100   0.533   0.109 
2.350  -7.619   0.076   0.132  -0.056 
2.450  -5.551   0.477   0.369  -0.697 
2.550  -1.569  -0.269  -0.741  -1.334 
2.650   1.718   1.352  -0.512  -2.617 
2.750   8.356  -2.274  -0.439  -2.340 
2.850  17.732   0.066   0.386  -1.969 
2.950  22.282  -1.931   0.462   0.770 
3.050  31.989   3.507   0.628   3.530 
3.150  38.840  -0.547  -0.325   3.105 
3.250  54.353  -0.301   0.224   5.947 
3.350  69.761  -0.806  -0.973  15.392 
3.450  64.890   1.490   1.799   2.029 
