# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.24926 -----------------
#dely    BF
0.050  0.3992  0.0004
0.150  0.3710  0.0004
0.250  0.3321  0.0004
0.350  0.2956  0.0004
0.450  0.2551  0.0003
0.550  0.2158  0.0003
0.650  0.1744  0.0003
0.750  0.1383  0.0002
0.850  0.1035  0.0002
0.950  0.0764  0.0002
1.050  0.0528  0.0001
1.150  0.0352  0.0001
1.250  0.0221  0.0001
1.350  0.0124  0.0000
1.450  0.0061  0.0000
1.550  0.0024  0.0000
1.650  0.0002  0.0000
1.750 -0.0000 -0.0000
