# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.118381 -----------------
#dely    BF    dB     BFVar
0.050  0.3125  0.0009  0.0127
0.150  0.2841  0.0008  0.0070
0.250  0.2223  0.0007  0.0112
0.350  0.1659  0.0005  0.0058
0.450  0.1058  0.0004  0.0024
0.550  0.0621  0.0002  0.0030
0.650  0.0313  0.0001  0.0022
0.750  0.0100  0.0001  0.0015
0.850  0.0013  0.0000  0.0013
0.950 -0.0026 -0.0000  0.0008
1.050 -0.0030 -0.0000  0.0002
1.150 -0.0030 -0.0000  0.0002
1.250 -0.0016 -0.0000  0.0002
1.350 -0.0008 -0.0000  0.0001
1.450 -0.0003 -0.0000  0.0000
1.550 -0.0001 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
