# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.260991 -----------------
#dely    BF    dB     BFVar
0.050  0.4475  0.0002  0.0034
0.150  0.4085  0.0002  0.0035
0.250  0.3698  0.0002  0.0030
0.350  0.3186  0.0002  0.0054
0.450  0.2700  0.0002  0.0047
0.550  0.2209  0.0001  0.0035
0.650  0.1722  0.0001  0.0024
0.750  0.1316  0.0001  0.0015
0.850  0.0975  0.0001  0.0019
0.950  0.0689  0.0001  0.0021
1.050  0.0445  0.0001  0.0010
1.150  0.0288  0.0000  0.0008
1.250  0.0167  0.0000  0.0008
1.350  0.0089  0.0000  0.0008
1.450  0.0042  0.0000  0.0004
1.550  0.0015  0.0000  0.0003
1.650  0.0001  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
