# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.284573 -----------------
#dely    BF
0.050  0.4534  0.0032
0.150  0.4984  0.0036
0.250  0.3730  0.0029
0.350  0.3069  0.0025
0.450  0.2834  0.0024
0.550  0.2868  0.0026
0.650  0.2222  0.0023
0.750  0.1550  0.0017
0.850  0.0880  0.0011
0.950  0.0733  0.0010
1.050  0.0560  0.0009
1.150  0.0048  0.0001
1.250  0.0346  0.0007
1.350  0.0030  0.0001
1.450  0.0215  0.0007
1.550 -0.0053 -0.0002
1.650 -0.0107 -0.0009
1.750  0.0012  0.0003
