1.499999999999999944e-01 4.829061421081585759e-01
2.500000000000000000e-01 4.337948221002061455e-01
3.499999999999999778e-01 3.815180998762868758e-01
4.500000000000000111e-01 3.270347613653956653e-01
5.500000000000000444e-01 2.712710184825720128e-01
6.500000000000000222e-01 2.237862723060944636e-01
7.500000000000000000e-01 1.761827666631167744e-01
8.499999999999999778e-01 1.331530924626985191e-01
9.499999999999999556e-01 1.026092592248310509e-01
1.050000000000000044e+00 7.308698912578878715e-02
1.149999999999999911e+00 5.018752763504340242e-02
1.250000000000000000e+00 2.956875656586541168e-02
1.350000000000000089e+00 1.825785728910506167e-02
1.449999999999999956e+00 9.247090958856937770e-03
1.550000000000000044e+00 6.496568269384467298e-03
1.649999999999999911e+00 1.050824605455362611e-03
1.750000000000000000e+00 -1.693028003634584888e-03
