# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.301429 -----------------
#dely    BF
0.050  0.5016  0.0034
0.150  0.4715  0.0033
0.250  0.4133  0.0030
0.350  0.3585  0.0028
0.450  0.3018  0.0025
0.550  0.2527  0.0022
0.650  0.1924  0.0019
0.750  0.1531  0.0016
0.850  0.1165  0.0014
0.950  0.0968  0.0012
1.050  0.0679  0.0010
1.150  0.0422  0.0007
1.250  0.0231  0.0004
1.350  0.0102  0.0002
1.450  0.0083  0.0002
1.550  0.0033  0.0001
1.650  0.0011  0.0000
1.750 -0.0001 -0.0000
