# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0492986 -----------------
#dely    BF
0.050 -0.0457 -0.0000
0.150 -0.0481 -0.0000
0.250 -0.0459 -0.0000
0.350 -0.0436 -0.0000
0.450 -0.0398 -0.0000
0.550 -0.0377 -0.0000
0.650 -0.0357 -0.0000
0.750 -0.0330 -0.0000
0.850 -0.0303 -0.0000
0.950 -0.0292 -0.0001
1.050 -0.0257 -0.0001
1.150 -0.0233 -0.0001
1.250 -0.0184 -0.0000
1.350 -0.0145 -0.0000
1.450 -0.0110 -0.0000
1.550 -0.0066 -0.0000
1.650 -0.0035 -0.0000
1.750 -0.0011 -0.0000
