# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0490052 -----------------
#dely    BF
0.050 -0.0568 -0.0001
0.150 -0.0539 -0.0001
0.250 -0.0504 -0.0001
0.350 -0.0461 -0.0001
0.450 -0.0406 -0.0001
0.550 -0.0388 -0.0001
0.650 -0.0351 -0.0001
0.750 -0.0301 -0.0001
0.850 -0.0293 -0.0001
0.950 -0.0273 -0.0001
1.050 -0.0229 -0.0001
1.150 -0.0196 -0.0001
1.250 -0.0151 -0.0001
1.350 -0.0114 -0.0000
1.450 -0.0077 -0.0000
1.550 -0.0035 -0.0000
1.650 -0.0012 -0.0000
1.750 -0.0001 -0.0000
