# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0519483 -----------------
#dely    BF    dB     BFVar
0.050  0.0817  0.0010  0.0041
0.150  0.0770  0.0010  0.0025
0.250  0.0701  0.0010  0.0062
0.350  0.0626  0.0009  0.0025
0.450  0.0525  0.0008  0.0040
0.550  0.0466  0.0008  0.0032
0.650  0.0390  0.0007  0.0040
0.750  0.0312  0.0006  0.0035
0.850  0.0228  0.0006  0.0026
0.950  0.0151  0.0004  0.0014
1.050  0.0101  0.0004  0.0011
1.150  0.0063  0.0003  0.0012
1.250  0.0030  0.0002  0.0004
1.350  0.0011  0.0001  0.0002
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
