# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.4221  0.1783  0.0098 2000000
0.150   0.4000  0.1601  0.0099 2000000
0.250   0.3673  0.1350  0.0109 2000000
0.350   0.3091  0.0956  0.0063 2000000
0.450   0.2726  0.0744  0.0107 2000000
0.550   0.2198  0.0483  0.0049 2000000
0.650   0.1782  0.0318  0.0059 2000000
0.750   0.1411  0.0200  0.0094 2000000
0.850   0.1080  0.0117  0.0034 2000000
0.950   0.0850  0.0073  0.0057 2000000
1.050   0.0580  0.0034  0.0071 2000000
1.150   0.0418  0.0018  0.0029 2000000
1.250   0.0288  0.0008  0.0023 2000000
1.350   0.0179  0.0003  0.0014 2000000
1.450   0.0101  0.0001  0.0019 2000000
1.550   0.0059  0.0000  0.0013 2000000
1.650   0.0028  0.0000  0.0013 2000000
1.750   0.0006  0.0000  0.0002 2000000
0.050   0.4220  0.1781  0.0070 4000000
0.150   0.3978  0.1583  0.0073 4000000
0.250   0.3637  0.1324  0.0085 4000000
0.350   0.3090  0.0955  0.0045 4000000
0.450   0.2704  0.0732  0.0079 4000000
0.550   0.2191  0.0480  0.0035 4000000
0.650   0.1777  0.0316  0.0042 4000000
0.750   0.1413  0.0200  0.0067 4000000
0.850   0.1093  0.0120  0.0028 4000000
0.950   0.0844  0.0071  0.0041 4000000
1.050   0.0585  0.0034  0.0051 4000000
1.150   0.0425  0.0018  0.0022 4000000
1.250   0.0293  0.0009  0.0017 4000000
1.350   0.0178  0.0003  0.0010 4000000
1.450   0.0106  0.0001  0.0014 4000000
1.550   0.0062  0.0000  0.0010 4000000
1.650   0.0030  0.0000  0.0010 4000000
1.750   0.0006  0.0000  0.0001 4000000
0.050   0.4226  0.1787  0.0058 6000000
0.150   0.3967  0.1574  0.0062 6000000
0.250   0.3612  0.1305  0.0079 6000000
0.350   0.3092  0.0956  0.0037 6000000
0.450   0.2690  0.0724  0.0067 6000000
0.550   0.2189  0.0479  0.0029 6000000
0.650   0.1778  0.0316  0.0035 6000000
0.750   0.1411  0.0199  0.0055 6000000
0.850   0.1099  0.0121  0.0024 6000000
0.950   0.0842  0.0071  0.0033 6000000
1.050   0.0588  0.0035  0.0041 6000000
1.150   0.0425  0.0018  0.0018 6000000
1.250   0.0293  0.0009  0.0014 6000000
1.350   0.0178  0.0003  0.0008 6000000
1.450   0.0107  0.0001  0.0012 6000000
1.550   0.0063  0.0000  0.0008 6000000
1.650   0.0030  0.0000  0.0008 6000000
1.750   0.0006  0.0000  0.0001 6000000
0.050   0.4233  0.1792  0.0051 8000000
0.150   0.3964  0.1572  0.0054 8000000
0.250   0.3596  0.1293  0.0074 8000000
0.350   0.3094  0.0957  0.0032 8000000
0.450   0.2684  0.0721  0.0059 8000000
0.550   0.2188  0.0479  0.0025 8000000
0.650   0.1779  0.0317  0.0030 8000000
0.750   0.1409  0.0199  0.0048 8000000
0.850   0.1102  0.0122  0.0022 8000000
0.950   0.0839  0.0070  0.0029 8000000
1.050   0.0589  0.0035  0.0036 8000000
1.150   0.0425  0.0018  0.0015 8000000
1.250   0.0293  0.0009  0.0012 8000000
1.350   0.0178  0.0003  0.0007 8000000
1.450   0.0108  0.0001  0.0010 8000000
1.550   0.0062  0.0000  0.0007 8000000
1.650   0.0030  0.0000  0.0007 8000000
1.750   0.0006  0.0000  0.0001 8000000
0.050   0.4237  0.1795  0.0047 10000000
0.150   0.3961  0.1569  0.0049 10000000
0.250   0.3586  0.1286  0.0069 10000000
0.350   0.3096  0.0958  0.0029 10000000
0.450   0.2681  0.0719  0.0053 10000000
0.550   0.2187  0.0478  0.0023 10000000
0.650   0.1781  0.0317  0.0027 10000000
0.750   0.1409  0.0199  0.0043 10000000
0.850   0.1104  0.0122  0.0020 10000000
0.950   0.0837  0.0070  0.0027 10000000
1.050   0.0590  0.0035  0.0032 10000000
1.150   0.0425  0.0018  0.0014 10000000
1.250   0.0293  0.0009  0.0011 10000000
1.350   0.0177  0.0003  0.0006 10000000
1.450   0.0109  0.0001  0.0009 10000000
1.550   0.0063  0.0000  0.0006 10000000
1.650   0.0030  0.0000  0.0006 10000000
1.750   0.0006  0.0000  0.0001 10000000
0.050   0.4240  0.1798  0.0043 12000000
0.150   0.3959  0.1567  0.0045 12000000
0.250   0.3579  0.1282  0.0064 12000000
0.350   0.3097  0.0959  0.0027 12000000
0.450   0.2679  0.0718  0.0049 12000000
0.550   0.2187  0.0479  0.0021 12000000
0.650   0.1784  0.0318  0.0026 12000000
0.750   0.1410  0.0199  0.0039 12000000
0.850   0.1104  0.0122  0.0018 12000000
0.950   0.0836  0.0070  0.0024 12000000
1.050   0.0592  0.0035  0.0030 12000000
1.150   0.0425  0.0018  0.0013 12000000
1.250   0.0293  0.0009  0.0010 12000000
1.350   0.0178  0.0003  0.0006 12000000
1.450   0.0109  0.0001  0.0009 12000000
1.550   0.0063  0.0000  0.0006 12000000
1.650   0.0030  0.0000  0.0006 12000000
1.750   0.0006  0.0000  0.0001 12000000
0.050   0.4243  0.1800  0.0040 14000000
0.150   0.3957  0.1566  0.0042 14000000
0.250   0.3575  0.1278  0.0061 14000000
0.350   0.3098  0.0960  0.0025 14000000
0.450   0.2678  0.0717  0.0045 14000000
0.550   0.2187  0.0479  0.0019 14000000
0.650   0.1786  0.0319  0.0024 14000000
0.750   0.1411  0.0199  0.0036 14000000
0.850   0.1105  0.0122  0.0017 14000000
0.950   0.0835  0.0070  0.0023 14000000
1.050   0.0594  0.0035  0.0028 14000000
1.150   0.0425  0.0018  0.0012 14000000
1.250   0.0292  0.0009  0.0009 14000000
1.350   0.0178  0.0003  0.0006 14000000
1.450   0.0110  0.0001  0.0008 14000000
