           0.05         0.2974         0.2229         0.1709         0.3713          0.325         0.2621         0.1914          0.343         0.2751         0.2678         0.3026         0.2463          0.162         0.3259         0.1632         0.3153         0.1348         0.2734         0.2847         0.2666
           0.15         0.2254         0.2028         0.2213         0.3481         0.2528         0.2783         0.1922          0.216         0.1996         0.2652         0.2848         0.2374         0.1251         0.2237         0.1541         0.3357         0.1285          0.131         0.2068           0.28
           0.25         0.2865         0.1714          0.134         0.3121         0.1735         0.2064         0.1856         0.2747         0.2068         0.2585         0.2739         0.1865         0.1826         0.1543         0.0988         0.2646         0.1963         0.1447         0.1324         0.1566
           0.35         0.2176         0.1716         0.1687         0.3233         0.1081         0.1835         0.1383         0.2762         0.1517         0.2623         0.1812         0.1878         0.0948         0.2173         0.1164         0.2537         0.1521         0.2338          0.228         0.2055
           0.45         0.1709         0.1594         0.1196         0.2648         0.2218          0.224         0.1394          0.234         0.1941         0.2804         0.2053         0.1602          0.083         0.1885         0.1615         0.2197         0.2023         0.1392         0.2093         0.0898
           0.55         0.1683         0.1072         0.0877         0.2172         0.1369         0.1903         0.0852         0.1439          0.168         0.2476          0.186         0.1665         0.1906         0.1988         0.1456         0.2989         0.2337         0.2425         0.1504         0.1532
           0.65         0.1092         0.1432         0.1102         0.1755         0.1855         0.1803         0.1155         0.0853         0.1121         0.2432         0.1798         0.1384         0.1466         0.1149         0.0807         0.1333         0.1082         0.1431          0.177         0.1067
           0.75         0.1268          0.088         0.0536         0.1324         0.1677         0.1459          0.062         0.1881         0.1181         0.1307         0.1383         0.1067         0.0941         0.0646         0.1243         0.1188         0.1084         0.0529         0.0918         0.0864
           0.85         0.1277         0.1379         0.0661         0.1344         0.0818         0.0368         0.0967         0.1346         0.0653         0.0772         0.1457         0.1193         0.1101         0.1599         0.0807         0.1308         0.0769          0.057         0.0109          0.079
           0.95         0.0849         0.0937         0.0842         0.1021         0.0927         0.0654         0.0673         0.0803         0.0328         0.0731         0.0608         0.1136         0.0832         0.0672          0.081         0.0914          0.059         0.0963         0.1458         0.1056
           1.05         0.0652         0.0489         0.0414         0.0507         0.0469         0.0526         0.0726         0.0975         0.0509         0.0358         0.0835         0.0578         0.0839         0.0529          0.045          0.056         0.0845         0.0596         0.0778         0.0771
           1.15         0.0524         0.0512          0.044          0.071          0.029         0.0697         0.0296         0.0362         0.0452         0.0307         0.0294         0.0854         0.0219         0.0462         0.0334         0.0455         0.0656         0.0456         0.0579         0.0427
           1.25        -0.0018         0.0466         0.0449         0.0402         0.0426         0.0447         0.0422         0.0206         0.0306         0.0279         0.0263         0.0377         0.0432         0.0393         0.0212         0.0336         0.0193         0.0202         0.0206         0.0383
           1.35         0.0288         0.0211         0.0439         0.0067        -0.0009         0.0361          0.046         0.0443         0.0498        -0.0025          0.021         0.0403         0.0229         0.0202         0.0321         0.0151         0.0465         0.0201         0.0283         0.0205
           1.45          0.017         0.0191         0.0258        -0.0062         0.0154         0.0092          0.032         0.0118        -0.0074         0.0086         0.0067        -0.0004         0.0155         0.0039         0.0272         0.0157         0.0039         0.0114         0.0251         0.0216
           1.55        -0.0004         0.0117         0.0151         0.0133        -0.0051              0         0.0146         0.0327         0.0069         0.0148        -0.0128        -0.0026         0.0236         0.0113         0.0137         0.0012         0.0224         0.0018          0.005         0.0125
           1.65        -0.0006         0.0035         -0.001         -0.009        -0.0124        -0.0044         0.0076         -0.005         0.0014         0.0053        -0.0013        -0.0006         0.0016         0.0041         0.0024        -0.0049        -0.0002         0.0142         0.0027        -0.0017
           1.75        -0.0004         0.0004         0.0006        -0.0013         0.0009              0        -0.0012          0.001        -0.0004        -0.0004         0.0013         0.0011         0.0005         0.0016         -0.001        -0.0002        -0.0001         0.0014         0.0001         0.0004
