           0.05              0              0         0.1912              0              0              0         0.1561         0.1652              0         0.3116              0         0.3914              0         0.0936         0.5229          0.786         0.1584              0              0              0
           0.15         0.2959              0              0          0.417              0              0              0              0         0.7254              0              0              0              0              0              0         1.2197              0              0              0         0.1332
           0.25         0.5359              0         0.2328              0              0         0.1557         0.3841              0              0         0.3886              0              0              0              0              0          0.326         0.3551              0              0              0
           0.35              0              0              0         0.1067              0              0         0.2053              0              0              0          0.528              0         0.5266         0.1555              0          0.307         0.8965              0              0         0.9107
           0.45         0.1552              0         0.3802              0              0              0              0              0              0              0              0         0.1623              0              0              0         0.6244              0              0              0         0.3822
           0.55         0.2621              0              0              0              0              0              0              0              0              0              0              0              0              0              0         0.5751              0         0.3468              0              0
           0.65         0.3454         0.2925              0              0              0              0              0         0.1303              0              0         0.1606              0              0              0              0              0         0.2957              0              0              0
           0.75         0.2575         0.1445              0              0              0              0              0              0         0.3142              0              0         0.3881              0         0.2981         0.2302              0              0              0              0              0
           0.85         0.2756              0              0              0              0              0         0.3927              0              0              0              0         0.1625              0              0              0              0              0              0              0              0
           0.95              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.05              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.15              0              0              0              0              0              0              0          0.363              0              0              0              0              0              0              0          0.114              0              0              0              0
           1.25              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0         0.1361
           1.35              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.45              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.55              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
