# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0335248 -----------------
#dely    BF
0.050 -0.0717 -0.0009
0.150 -0.0670 -0.0008
0.250 -0.0565 -0.0007
0.350 -0.0453 -0.0006
0.450 -0.0339 -0.0005
0.550 -0.0256 -0.0004
0.650 -0.0158 -0.0003
0.750 -0.0099 -0.0002
0.850 -0.0056 -0.0001
0.950 -0.0028 -0.0001
1.050 -0.0012 -0.0000
1.150 -0.0003 -0.0000
1.250 -0.0001 -0.0000
1.350  0.0004  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
