4075.34 3602.91 3002.68 2342.75 1750.11 1249.55 847.374 533.878 322.503 181.512 87.6493 33.6153 6.70285 -5.20527 -3.77262 0.460224 0 
3602.91 3204.5 2688.25 2122.03 1606.96 1168.02 811.18 526.674 330.316 196.208 103.397 47.0731 16.2683 0.595995 -1.55526 0.409333 0 
3002.68 2688.25 2287.19 1836.35 1421.26 1062.65 763.855 517.497 341.374 216.342 124.956 65.4952 29.3542 8.58734 1.6144 0.397174 0 
2342.75 2122.03 1836.35 1515.92 1208.08 936.869 702.866 499.424 346.559 233.13 144.645 83.066 41.9919 16.3755 4.62774 0.348202 0 
1750.11 1606.96 1421.26 1208.08 997.841 804.18 629.513 467.835 339.496 239.609 156.563 95.2699 51.5647 22.7142 7.1918 0.316447 0 
1249.55 1168.02 1062.65 936.869 804.18 678.344 554.537 430.343 325.319 239.119 162.779 103.154 58.3145 27.3865 9.14689 0.284675 0 
847.374 811.18 763.855 702.866 629.513 554.537 474.708 382.676 299.876 228.163 160.588 105.129 61.2128 30.077 10.4683 0.248541 0 
533.878 526.674 517.497 499.424 467.835 430.343 382.676 321.043 258.651 202.36 146.17 98.0551 58.4334 29.578 10.4751 0.219059 0 
322.503 330.316 341.374 346.559 339.496 325.319 299.876 258.651 214.785 171.42 126.387 86.4164 52.3934 27.1967 9.81178 0.19126 0 
181.512 196.208 216.342 233.13 239.609 239.119 228.163 202.36 171.42 140.345 105.057 72.9928 44.9311 23.7135 8.66419 0.148074 0 
87.6493 103.397 124.956 144.645 156.563 162.779 160.588 146.17 126.387 105.057 80.7736 56.6833 35.2898 18.9675 7.06687 0.115886 0 
33.6153 47.0731 65.4952 83.066 95.2699 103.154 105.129 98.0551 86.4164 72.9928 56.6833 40.8972 25.5624 13.9424 5.24583 0.0864314 0 
6.70285 16.2683 29.3542 41.9919 51.5647 58.3145 61.2128 58.4334 52.3934 44.9311 35.2898 25.5624 16.5572 9.02558 3.40102 0.0620983 0 
-5.20527 0.595995 8.58734 16.3755 22.7142 27.3865 30.077 29.578 27.1967 23.7135 18.9675 13.9424 9.02558 5.2068 1.94727 0.0393607 0 
-3.77262 -1.55526 1.6144 4.62774 7.1918 9.14689 10.4683 10.4751 9.81178 8.66419 7.06687 5.24583 3.40102 1.94727 0.885323 0.00863852 0 
0.460224 0.409333 0.397174 0.348202 0.316447 0.284675 0.248541 0.219059 0.19126 0.148074 0.115886 0.0864314 0.0620983 0.0393607 0.00863852 0.0158642 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
