'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0','InvCoshPar_us_g1','InvCoshPar_ss_width','InvCoshPar_ss_g0','InvCoshPar_ss_g1'
1.14404,1.19191,0.953282,0.683948,0.598819,-0.498036,0.647443,1.04482,0.0923109,1.9419,-0.189088,-0.77548
1.14735,1.18889,0.951159,0.701627,0.566274,-0.511675,0.644316,1.06085,0.109204,1.94149,-0.206669,-0.80196
1.12757,1.20231,0.956694,0.672628,0.600873,-0.518454,0.639486,1.06489,0.104063,1.9449,-0.194704,-0.783146
1.1286,1.21195,0.971932,0.661682,0.614286,-0.521822,0.627069,1.09458,0.119039,1.94589,-0.190508,-0.776602
1.1284,1.21117,0.97061,0.655605,0.620147,-0.526409,0.623804,1.10543,0.12734,1.93637,-0.190021,-0.778286
1.13513,1.20708,0.969487,0.672143,0.593782,-0.530117,0.614138,1.1325,0.143865,1.93506,-0.172434,-0.752234
1.13038,1.2111,0.971977,0.659896,0.611068,-0.530558,0.618261,1.12905,0.149058,1.93702,-0.173926,-0.753974
1.13367,1.21459,0.979665,0.671667,0.605352,-0.513768,0.631398,1.11862,0.165551,1.95443,-0.173598,-0.749089
1.14048,1.2085,0.975567,0.671797,0.602395,-0.51793,0.6316,1.13427,0.189508,1.94841,-0.18338,-0.765274
1.129,1.21866,0.982291,0.691863,0.571904,-0.522438,0.624112,1.14539,0.188047,1.96694,-0.194475,-0.777303
1.11508,1.22243,0.977398,0.674824,0.595927,-0.521254,0.614742,1.16392,0.192521,1.98114,-0.191366,-0.769156
1.11471,1.22929,0.987392,0.669722,0.59976,-0.526288,0.609211,1.17702,0.198069,1.98127,-0.189633,-0.766524
1.09595,1.24395,0.994733,0.670615,0.60497,-0.516571,0.616624,1.15481,0.183602,1.95349,-0.192157,-0.777167
1.09163,1.24287,0.989659,0.669758,0.604335,-0.519348,0.615231,1.15993,0.187767,1.95948,-0.192928,-0.77683
1.11864,1.23372,0.997057,0.669879,0.607637,-0.514136,0.614024,1.16833,0.19732,1.95072,-0.184415,-0.766247
1.12597,1.2305,0.997788,0.668419,0.60526,-0.520815,0.615698,1.17802,0.216087,1.95394,-0.19127,-0.775723
1.12392,1.2258,0.989178,0.666291,0.620473,-0.502557,0.614362,1.17732,0.211665,1.94807,-0.191368,-0.777342
1.12734,1.22838,0.995635,0.654936,0.637896,-0.50127,0.627251,1.16074,0.218734,1.94808,-0.19003,-0.775333
1.1037,1.2308,0.981111,0.652899,0.639345,-0.503647,0.653349,1.10723,0.199271,1.96156,-0.196831,-0.782166
1.08837,1.23491,0.975096,0.675496,0.604427,-0.507095,0.660074,1.09723,0.199175,1.96397,-0.188563,-0.769165
1.08837,1.23491,0.975096,0.675496,0.604427,-0.507095,0.660074,1.09723,0.199175,1.96397,-0.188563,-0.769165
1.08399,1.24238,0.982756,0.680317,0.6044,-0.497117,0.659506,1.11485,0.224349,1.97103,-0.195239,-0.77744
1.08715,1.24146,0.983938,0.683506,0.590472,-0.511462,0.665539,1.10035,0.215734,1.9568,-0.187901,-0.769954
1.10078,1.2295,0.976869,0.676299,0.591124,-0.525374,0.657813,1.10283,0.202593,1.95043,-0.189114,-0.773368
1.10498,1.23349,0.98616,0.685154,0.581435,-0.521659,0.653309,1.11306,0.207928,1.95303,-0.1853,-0.766995
1.09609,1.23556,0.982247,0.689586,0.574512,-0.523084,0.661285,1.10041,0.206597,1.96734,-0.183439,-0.760646
1.09608,1.23945,0.988078,0.692201,0.577981,-0.512649,0.64414,1.13518,0.220313,1.97319,-0.182261,-0.757438
1.10361,1.23198,0.982819,0.692764,0.569185,-0.524723,0.634438,1.15796,0.231815,1.97352,-0.183157,-0.758702
1.09994,1.24161,0.99438,0.679247,0.600014,-0.505908,0.623445,1.16792,0.220204,1.96307,-0.185941,-0.765456
1.08949,1.24847,0.996329,0.679557,0.616811,-0.480068,0.614605,1.18888,0.229618,1.99474,-0.186159,-0.758057
1.07948,1.25028,0.990928,0.69838,0.588966,-0.483962,0.62039,1.18575,0.239417,1.99703,-0.180758,-0.749408
1.09605,1.23698,0.984346,0.712408,0.558227,-0.503148,0.624787,1.17109,0.228252,1.99284,-0.181968,-0.752229
1.06434,1.25659,0.987803,0.703544,0.565736,-0.508774,0.621715,1.17324,0.223922,1.98463,-0.177794,-0.747949
1.03647,1.2662,0.978095,0.694592,0.593484,-0.484641,0.621084,1.18716,0.243247,1.98148,-0.181845,-0.754791
1.03227,1.27766,0.991536,0.701144,0.588551,-0.479193,0.631758,1.17838,0.256058,1.98686,-0.190385,-0.766297
1.0376,1.27989,0.999637,0.702825,0.58713,-0.478067,0.614763,1.20468,0.253725,1.98521,-0.181454,-0.753297
1.04567,1.2748,0.9991,0.705612,0.579951,-0.48347,0.611143,1.20823,0.249845,1.98402,-0.165733,-0.730002
1.03542,1.27829,0.995299,0.717863,0.583578,-0.454931,0.612063,1.212,0.257854,1.99837,-0.168402,-0.73055
1.03542,1.27829,0.995299,0.717863,0.583578,-0.454931,0.612063,1.212,0.257854,1.99837,-0.168402,-0.73055
1.03542,1.27829,0.995299,0.717863,0.583578,-0.454931,0.612063,1.212,0.257854,1.99837,-0.168402,-0.73055
1.03542,1.27829,0.995299,0.717863,0.583578,-0.454931,0.612063,1.212,0.257854,1.99837,-0.168402,-0.73055
1.02896,1.28032,0.992556,0.70877,0.596739,-0.452254,0.610765,1.21623,0.26088,1.99688,-0.169218,-0.732131
1.0456,1.26359,0.982218,0.711311,0.584044,-0.466485,0.624527,1.19129,0.257917,1.99475,-0.158352,-0.71634
1.04728,1.26546,0.986491,0.71069,0.594052,-0.452645,0.620202,1.19746,0.256519,1.99416,-0.155723,-0.712537
1.07163,1.26012,0.999209,0.704751,0.61098,-0.438575,0.643792,1.16445,0.263424,1.99296,-0.160334,-0.719745
1.07132,1.25367,0.989277,0.699721,0.602948,-0.460366,0.628514,1.17955,0.250005,1.99862,-0.171101,-0.734538
1.07132,1.25367,0.989277,0.699721,0.602948,-0.460366,0.628514,1.17955,0.250005,1.99862,-0.171101,-0.734538
