# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.277688 -----------------
#dely    BF    dB     BFVar
0.050  0.4815  0.0002  0.0081
0.150  0.4412  0.0002  0.0079
0.250  0.3888  0.0002  0.0061
0.350  0.3306  0.0002  0.0052
0.450  0.2744  0.0001  0.0077
0.550  0.2203  0.0001  0.0036
0.650  0.1739  0.0001  0.0026
0.750  0.1357  0.0001  0.0038
0.850  0.1042  0.0001  0.0030
0.950  0.0768  0.0001  0.0028
1.050  0.0549  0.0001  0.0014
1.150  0.0374  0.0000  0.0014
1.250  0.0249  0.0000  0.0012
1.350  0.0153  0.0000  0.0007
1.450  0.0094  0.0000  0.0006
1.550  0.0049  0.0000  0.0004
1.650  0.0022  0.0000  0.0002
1.750  0.0006  0.0000  0.0001
