# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.196606 -----------------
#dely    BF
0.050  0.2859  0.0004
0.150  0.2691  0.0004
0.250  0.2480  0.0003
0.350  0.2236  0.0003
0.450  0.1992  0.0003
0.550  0.1715  0.0003
0.650  0.1471  0.0003
0.750  0.1182  0.0002
0.850  0.0947  0.0002
0.950  0.0715  0.0002
1.050  0.0519  0.0001
1.150  0.0365  0.0001
1.250  0.0238  0.0001
1.350  0.0144  0.0001
1.450  0.0073  0.0000
1.550  0.0029  0.0000
1.650  0.0006  0.0000
1.750 -0.0000 -0.0000
