# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.091725 -----------------
#dely    BF    dB     BFVar
0.050  0.1512  0.0018  0.0092
0.150  0.1422  0.0017  0.0059
0.250  0.1309  0.0017  0.0063
0.350  0.1194  0.0016  0.0082
0.450  0.0990  0.0015  0.0063
0.550  0.0808  0.0013  0.0060
0.650  0.0629  0.0011  0.0039
0.750  0.0484  0.0010  0.0038
0.850  0.0332  0.0008  0.0357
0.950  0.0234  0.0007  0.0029
1.050  0.0133  0.0005  0.0024
1.150  0.0077  0.0003  0.0014
1.250  0.0033  0.0002  0.0007
1.350  0.0011  0.0001  0.0007
1.450  0.0003  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
