# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.269114 -----------------
#dely    BF
0.050  0.4142  0.0005
0.150  0.3821  0.0004
0.250  0.3540  0.0004
0.350  0.3145  0.0004
0.450  0.2813  0.0004
0.550  0.2317  0.0003
0.650  0.1938  0.0003
0.750  0.1528  0.0003
0.850  0.1208  0.0002
0.950  0.0889  0.0002
1.050  0.0644  0.0002
1.150  0.0427  0.0001
1.250  0.0268  0.0001
1.350  0.0140  0.0001
1.450  0.0067  0.0000
1.550  0.0024  0.0000
1.650  0.0001  0.0000
1.750 -0.0001 -0.0000
