#observables(1,2,3...down)parameters(1,2,3...across)
 0.643323 -14.4312 -4.66009 14.4018 3.88537
 7.49002 -9.50791 -2.07923 12.2206 -9.99602
 -1.25185 8.57208 -0.909939 3.06541 -9.16274
 -7.49654 1.90728 -2.24573 3.02078 6.68835
 -0.701307 -4.88822 8.83461 -1.85725 -1.2125
 2.80782 -0.474316 -0.902223 -1.21036 -0.922882
 3.2397 -0.833238 -1.67744 -1.15496 -0.383994
 0.467942 -0.216014 -0.322359 -0.0587312 0.0121771
 -0.184108 0.00372277 0.0201219 0.11226 0.0940301
 -0.196373 0.0522021 0.0715331 0.0770366 0.0446949
 -0.0294482 0.00331103 0.00233275 0.0136054 0.017561
 0.0439347 -0.0221999 -0.0187517 -0.0108093 -0.00315753
