# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0949846 -----------------
#dely    BF    dB     BFVar
0.050  0.2533  0.0008  0.0081
0.150  0.2289  0.0007  0.0076
0.250  0.1785  0.0006  0.0059
0.350  0.1278  0.0005  0.0075
0.450  0.0848  0.0004  0.0030
0.550  0.0460  0.0002  0.0030
0.650  0.0237  0.0001  0.0023
0.750  0.0094  0.0001  0.0018
0.850  0.0027  0.0000  0.0013
0.950 -0.0005 -0.0000  0.0009
1.050 -0.0014 -0.0000  0.0004
1.150 -0.0015 -0.0000  0.0002
1.250 -0.0010 -0.0000  0.0001
1.350 -0.0007 -0.0000  0.0001
1.450 -0.0003 -0.0000  0.0000
1.550 -0.0001 -0.0000  0.0000
1.650 -0.0000 -0.0000  0.0000
1.750  0.0000  0.0000  0.0000
