# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.254269 -----------------
#dely    BF
0.050  0.4307  0.0005
0.150  0.3938  0.0005
0.250  0.3523  0.0004
0.350  0.3063  0.0004
0.450  0.2604  0.0004
0.550  0.2157  0.0003
0.650  0.1686  0.0003
0.750  0.1315  0.0002
0.850  0.0977  0.0002
0.950  0.0697  0.0002
1.050  0.0472  0.0001
1.150  0.0310  0.0001
1.250  0.0190  0.0001
1.350  0.0107  0.0000
1.450  0.0053  0.0000
1.550  0.0023  0.0000
1.650  0.0004  0.0000
1.750  0.0000  0.0000
