# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.258302 -----------------
#dely    BF
0.050  0.3863  0.0028
0.150  0.3821  0.0029
0.250  0.3455  0.0027
0.350  0.2931  0.0025
0.450  0.2646  0.0024
0.550  0.2309  0.0022
0.650  0.1938  0.0020
0.750  0.1451  0.0017
0.850  0.1093  0.0014
0.950  0.0861  0.0013
1.050  0.0512  0.0008
1.150  0.0415  0.0008
1.250  0.0277  0.0006
1.350  0.0180  0.0005
1.450  0.0046  0.0002
1.550  0.0033  0.0002
1.650 -0.0002 -0.0000
1.750  0.0000  0.0000
