# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0080809 -----------------
#dely    BF
0.050 -0.0764 -0.0104
0.150 -0.0486 -0.0085
0.250 -0.0644 -0.0102
0.350 -0.0011 -0.0002
0.450  0.0257  0.0051
0.550  0.0379  0.0076
0.650 -0.0062 -0.0013
0.750  0.0316  0.0088
0.850  0.0094  0.0047
0.950  0.0005  0.0002
1.050 -0.0026 -0.0019
1.150 -0.0003 -0.0002
1.250 -0.0009 -0.0009
1.350  0.0000  0.0000
1.450  0.0146  0.0146
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
