# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.323592 -----------------
#dely    BF    dB     BFVar
0.050  0.5544  0.0003  0.0034
0.150  0.5109  0.0003  0.0031
0.250  0.4553  0.0003  0.0048
0.350  0.3943  0.0003  0.0030
0.450  0.3324  0.0002  0.0024
0.550  0.2714  0.0002  0.0024
0.650  0.2144  0.0002  0.0022
0.750  0.1630  0.0001  0.0036
0.850  0.1199  0.0001  0.0026
0.950  0.0848  0.0001  0.0018
1.050  0.0575  0.0001  0.0013
1.150  0.0366  0.0001  0.0012
1.250  0.0220  0.0000  0.0006
1.350  0.0118  0.0000  0.0006
1.450  0.0055  0.0000  0.0003
1.550  0.0016  0.0000  0.0002
1.650  0.0001  0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
