# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0430989 -----------------
#dely    BF
0.050  0.0168  0.0008
0.150  0.0216  0.0012
0.250  0.0044  0.0002
0.350  0.0521  0.0031
0.450  0.0452  0.0029
0.550  0.0298  0.0021
0.650  0.0518  0.0041
0.750  0.0497  0.0038
0.850  0.0419  0.0036
0.950  0.0361  0.0036
1.050  0.0320  0.0040
1.150  0.0211  0.0030
1.250  0.0221  0.0038
1.350  0.0048  0.0011
1.450  0.0016  0.0005
1.550 -0.0001 -0.0001
1.650  0.0000  0.0000
1.750  0.0000  0.0000
