# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.230142 -----------------
#dely    BF    dB     BFVar
0.050  0.3589  0.0002  0.0032
0.150  0.3325  0.0002  0.0045
0.250  0.2980  0.0002  0.0033
0.350  0.2617  0.0001  0.0028
0.450  0.2270  0.0001  0.0036
0.550  0.1906  0.0001  0.0032
0.650  0.1554  0.0001  0.0029
0.750  0.1260  0.0001  0.0025
0.850  0.0993  0.0001  0.0018
0.950  0.0774  0.0001  0.0018
1.050  0.0569  0.0001  0.0009
1.150  0.0422  0.0000  0.0029
1.250  0.0292  0.0000  0.0007
1.350  0.0203  0.0000  0.0008
1.450  0.0129  0.0000  0.0007
1.550  0.0079  0.0000  0.0002
1.650  0.0040  0.0000  0.0003
1.750  0.0012  0.0000  0.0005
