# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.218694 -----------------
#dely    BF
0.050  0.3423  0.0023
0.150  0.3321  0.0023
0.250  0.2914  0.0021
0.350  0.2455  0.0019
0.450  0.2349  0.0019
0.550  0.1757  0.0015
0.650  0.1470  0.0014
0.750  0.1246  0.0012
0.850  0.0881  0.0010
0.950  0.0699  0.0008
1.050  0.0444  0.0006
1.150  0.0363  0.0005
1.250  0.0262  0.0004
1.350  0.0132  0.0003
1.450  0.0093  0.0002
1.550  0.0043  0.0001
1.650  0.0019  0.0001
1.750 -0.0002 -0.0000
