# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.310199 -----------------
#dely    BF    dB     BFVar
0.050  0.4789  0.0003  0.0056
0.150  0.4467  0.0003  0.0034
0.250  0.4065  0.0002  0.0036
0.350  0.3655  0.0002  0.0053
0.450  0.3162  0.0002  0.0035
0.550  0.2713  0.0002  0.0053
0.650  0.2238  0.0002  0.0033
0.750  0.1794  0.0002  0.0040
0.850  0.1386  0.0001  0.0023
0.950  0.1029  0.0001  0.0027
1.050  0.0724  0.0001  0.0010
1.150  0.0476  0.0001  0.0018
1.250  0.0289  0.0000  0.0008
1.350  0.0152  0.0000  0.0012
1.450  0.0067  0.0000  0.0008
1.550  0.0019  0.0000  0.0006
1.650 -0.0003 -0.0000  0.0002
1.750 -0.0001 -0.0000  0.0000
