  3.75 -4.504e-03
 11.25 -6.335e-03
 18.75  3.433e-03
 26.25  2.694e-03
 33.75  1.487e-03
 41.25  5.332e-04
 48.75  1.055e-03
 56.25  1.667e-04
 63.75 -9.315e-05
 71.25 -2.488e-04
 78.75 -4.484e-04
 86.25 -7.763e-04
 93.75 -6.042e-04
101.25 -5.333e-04
108.75 -5.431e-04
116.25 -4.053e-04
123.75 -2.347e-04
131.25 -3.140e-04
138.75 -1.114e-04
146.25 -2.686e-04
153.75 -2.560e-04
161.25 -2.324e-04
168.75 -3.449e-04
176.25 -3.753e-04
#double Rx 13.0
#double Ry 13.0
#double tau 10.0
#double T 100.0
#double uxmax 1.3
#double uymax 1.3
#double etaG 1.7
#double ptmin 100.0
#double ymax 1.0
#double NMILLIONPAIRS 10
##double RHBT 6.0
##double RHBT 6.0
