  3.75 -7.135e-02
 11.25 -2.042e-02
 18.75  1.252e-02
 26.25  1.360e-02
 33.75  1.241e-02
 41.25  1.053e-02
 48.75  7.788e-03
 56.25  3.578e-03
 63.75  2.922e-03
 71.25  9.749e-04
 78.75 -1.597e-03
 86.25  1.604e-04
 93.75 -3.012e-04
101.25  1.257e-04
108.75  5.947e-04
116.25 -4.820e-04
123.75 -9.963e-04
131.25 -2.149e-03
138.75 -8.358e-04
146.25 -1.197e-03
153.75 -1.088e-03
161.25 -9.060e-04
168.75 -9.974e-04
176.25 -2.098e-03
# norm=-0.0051328, Npairs=1e+06, Nab=1.66297e+06
<cthetaB>=-0.00418169, v2c=-0.000885586, v2s=1.94905e-05
# double tau 12.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
