# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.191036 -----------------
#dely    BF
0.050  0.1921  0.0013
0.150  0.2214  0.0016
0.250  0.2023  0.0015
0.350  0.1954  0.0015
0.450  0.1540  0.0013
0.550  0.1739  0.0015
0.650  0.1318  0.0012
0.750  0.1126  0.0011
0.850  0.1278  0.0014
0.950  0.1173  0.0014
1.050  0.0650  0.0009
1.150  0.0902  0.0013
1.250  0.0559  0.0009
1.350  0.0484  0.0009
1.450  0.0227  0.0005
1.550  0.0003  0.0000
1.650 -0.0088 -0.0003
1.750  0.0082  0.0006
