# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.258227 -----------------
#dely    BF
0.050  0.4569  0.0005
0.150  0.4222  0.0005
0.250  0.3711  0.0004
0.350  0.3159  0.0004
0.450  0.2610  0.0003
0.550  0.2120  0.0003
0.650  0.1609  0.0002
0.750  0.1242  0.0002
0.850  0.0882  0.0002
0.950  0.0645  0.0001
1.050  0.0434  0.0001
1.150  0.0286  0.0001
1.250  0.0168  0.0001
1.350  0.0088  0.0000
1.450  0.0054  0.0000
1.550  0.0022  0.0000
1.650  0.0002  0.0000
1.750 -0.0000 -0.0000
