# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.380317 -----------------
#dely    BF    dB     BFVar
0.050  0.6408  0.0003  0.0073
0.150  0.5869  0.0003  0.0046
0.250  0.5246  0.0003  0.0058
0.350  0.4506  0.0002  0.0054
0.450  0.3766  0.0002  0.0043
0.550  0.3079  0.0002  0.0030
0.650  0.2450  0.0002  0.0043
0.750  0.1925  0.0001  0.0027
0.850  0.1467  0.0001  0.0039
0.950  0.1094  0.0001  0.0032
1.050  0.0798  0.0001  0.0017
1.150  0.0557  0.0001  0.0017
1.250  0.0367  0.0000  0.0008
1.350  0.0237  0.0000  0.0012
1.450  0.0144  0.0000  0.0006
1.550  0.0076  0.0000  0.0008
1.650  0.0033  0.0000  0.0004
1.750  0.0009  0.0000  0.0003
