# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0918044 -----------------
#dely    BF
0.050 -0.2674 -0.0018
0.150 -0.3004 -0.0021
0.250 -0.1906 -0.0014
0.350 -0.2489 -0.0019
0.450 -0.1456 -0.0012
0.550 -0.0665 -0.0006
0.650 -0.0225 -0.0002
0.750 -0.0452 -0.0005
0.850  0.0088  0.0001
0.950  0.0177  0.0002
1.050  0.0377  0.0005
1.150  0.0697  0.0010
1.250  0.0532  0.0009
1.350  0.0718  0.0014
1.450  0.0531  0.0012
1.550  0.0267  0.0008
1.650  0.0206  0.0008
1.750  0.0099  0.0007
