# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.320755 -----------------
#dely    BF
0.050  0.5341  0.0043
0.150  0.4133  0.0035
0.250  0.4025  0.0035
0.350  0.3856  0.0035
0.450  0.3110  0.0030
0.550  0.2611  0.0027
0.650  0.2466  0.0027
0.750  0.2011  0.0024
0.850  0.1503  0.0020
0.950  0.1173  0.0017
1.050  0.0761  0.0012
1.150  0.0631  0.0012
1.250  0.0216  0.0005
1.350  0.0080  0.0002
1.450  0.0099  0.0003
1.550  0.0060  0.0002
1.650  0.0005  0.0000
1.750 -0.0006 -0.0001
