# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.106237 -----------------
#dely    BF
0.050  0.2556  0.0102
0.150  0.2683  0.0118
0.250  0.2016  0.0098
0.350  0.1483  0.0078
0.450  0.0647  0.0036
0.550  0.0453  0.0030
0.650  0.0454  0.0035
0.750  0.0193  0.0018
0.850  0.0077  0.0008
0.950  0.0027  0.0003
1.050  0.0005  0.0001
1.150  0.0025  0.0004
1.250 -0.0000 -0.0000
1.350  0.0003  0.0001
1.450  0.0002  0.0001
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
