# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.25
# ------- normalization=0.379153 -----------------
#dely    BF
0.050  0.7313  0.0046
0.150  0.6644  0.0043
0.250  0.5920  0.0040
0.350  0.4801  0.0035
0.450  0.3974  0.0031
0.550  0.3237  0.0027
0.650  0.2185  0.0020
0.750  0.1671  0.0017
0.850  0.1028  0.0011
0.950  0.0715  0.0009
1.050  0.0554  0.0008
1.150  0.0112  0.0002
1.250  0.0112  0.0002
1.350 -0.0065 -0.0001
1.450 -0.0135 -0.0003
1.550 -0.0104 -0.0003
1.650 -0.0049 -0.0002
1.750  0.0003  0.0000
