# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110673 -----------------
#dely    BF    dB     BFVar
0.050  0.1935  0.0023  0.0109
0.150  0.1899  0.0022  0.0115
0.250  0.1628  0.0021  0.0129
0.350  0.1351  0.0018  0.0079
0.450  0.1205  0.0017  0.0068
0.550  0.0933  0.0015  0.0055
0.650  0.0694  0.0012  0.0039
0.750  0.0538  0.0011  0.0070
0.850  0.0357  0.0008  0.0020
0.950  0.0269  0.0007  0.0037
1.050  0.0138  0.0005  0.0059
1.150  0.0077  0.0003  0.0017
1.250  0.0029  0.0002  0.0004
1.350  0.0013  0.0001  0.0002
1.450  0.0002  0.0000  0.0002
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
