# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.081961 -----------------
#dely    BF
0.050 -0.1252 -0.0108
0.150 -0.1416 -0.0130
0.250 -0.0904 -0.0081
0.350 -0.0965 -0.0095
0.450 -0.1250 -0.0132
0.550 -0.0236 -0.0028
0.650 -0.0767 -0.0117
0.750 -0.0484 -0.0071
0.850 -0.0396 -0.0074
0.950 -0.0439 -0.0096
1.050 -0.0144 -0.0037
1.150 -0.0026 -0.0009
1.250  0.0055  0.0027
1.350 -0.0000 -0.0000
1.450  0.0000  0.0000
1.550  0.0028  0.0028
1.650  0.0000  0.0000
1.750  0.0000  0.0000
