# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0169678 -----------------
#dely    BF
0.050  0.0378  0.0038
0.150  0.0215  0.0022
0.250  0.0135  0.0016
0.350  0.0273  0.0030
0.450 -0.0177 -0.0024
0.550  0.0236  0.0031
0.650  0.0078  0.0013
0.750  0.0244  0.0041
0.850  0.0121  0.0021
0.950 -0.0063 -0.0014
1.050  0.0076  0.0018
1.150  0.0104  0.0033
1.250  0.0025  0.0010
1.350  0.0050  0.0019
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
