0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
0.016 0.999794 0.999871 0.999807 0.999899 0.999817 0.999932 0.99989 0.999912 0.999867 0.999744 0.999887 0.999754 0.999861 0.999866 0.999848 0.999828 0.999805 0.999594 0.999905 0.99973 0.999861 0.999895 0.999872 0.999783 0.99982 0.999931 0.999909 0.999769 0.99978 0.999853 0.999796 0.999738 0.999794 0.999937 0.999914 0.999765 0.999832 0.999871 0.999878 0.999892 
0.032 0.999175 0.999483 0.999229 0.999595 0.999267 0.999727 0.999562 0.999649 0.999468 0.998977 0.999547 0.999016 0.999444 0.999465 0.99939 0.999311 0.99922 0.998379 0.999621 0.99892 0.999445 0.99958 0.99949 0.999134 0.99928 0.999725 0.999636 0.999075 0.999122 0.999412 0.999183 0.998951 0.999177 0.99975 0.999656 0.99906 0.999329 0.999486 0.99951 0.999568 
0.048 0.998144 0.998838 0.998267 0.999088 0.998352 0.999386 0.999015 0.999211 0.998803 0.9977 0.998981 0.997789 0.998749 0.998797 0.998629 0.998451 0.998247 0.996359 0.999148 0.997572 0.998753 0.999056 0.998853 0.998054 0.998382 0.999382 0.999182 0.99792 0.998025 0.998678 0.998164 0.997642 0.99815 0.999437 0.999225 0.997887 0.998492 0.998844 0.998898 0.999028 
0.064 0.996705 0.997936 0.996923 0.99838 0.997073 0.998909 0.998249 0.998598 0.997874 0.995917 0.998189 0.996075 0.997778 0.997862 0.997565 0.997248 0.996887 0.993542 0.998486 0.995691 0.997785 0.998323 0.997962 0.996545 0.997126 0.998901 0.998547 0.996308 0.996494 0.997652 0.99674 0.995815 0.996715 0.999 0.998623 0.996249 0.997322 0.997946 0.998043 0.998273 
0.08 0.99486 0.996778 0.9952 0.99747 0.995432 0.998296 0.997267 0.99781 0.996681 0.993633 0.997173 0.993878 0.996532 0.996663 0.9962 0.995706 0.995143 0.98994 0.997637 0.99328 0.996542 0.997382 0.996819 0.99461 0.995515 0.998284 0.997731 0.994241 0.994531 0.996335 0.994914 0.993473 0.994875 0.998438 0.99785 0.994149 0.995821 0.996794 0.996945 0.997303 
0.096 0.992612 0.995365 0.9931 0.996361 0.993434 0.997548 0.996068 0.996849 0.995226 0.990853 0.995933 0.991204 0.995013 0.995201 0.994535 0.993827 0.993018 0.985567 0.9966 0.990347 0.995027 0.996234 0.995425 0.992253 0.993553 0.99753 0.996735 0.991724 0.99214 0.994729 0.99269 0.990624 0.992634 0.997751 0.996907 0.991592 0.993991 0.995389 0.995606 0.99612 
0.112 0.989966 0.993701 0.990628 0.995052 0.99108 0.996665 0.994655 0.995716 0.993512 0.987584 0.994472 0.988059 0.993222 0.993477 0.992574 0.991613 0.990517 0.98044 0.995376 0.9869 0.993242 0.994879 0.993781 0.98948 0.991242 0.996641 0.99556 0.988764 0.989327 0.992837 0.990072 0.987274 0.989996 0.996941 0.995794 0.988585 0.991836 0.993733 0.994027 0.994725 
0.128 0.986928 0.991786 0.987788 0.993546 0.988376 0.995647 0.993028 0.99441 0.99154 0.983835 0.99279 0.984451 0.991163 0.991495 0.990319 0.989069 0.987644 0.974579 0.993968 0.982947 0.991188 0.99332 0.99189 0.986297 0.988586 0.995617 0.994207 0.985366 0.986098 0.990662 0.987066 0.983432 0.986967 0.996008 0.994512 0.985134 0.989359 0.991828 0.99221 0.99312 
0.144 0.983504 0.989622 0.984585 0.991843 0.985326 0.994496 0.991189 0.992934 0.989313 0.979614 0.990889 0.980388 0.988837 0.989256 0.987774 0.986199 0.984404 0.968007 0.992376 0.978498 0.988869 0.991559 0.989755 0.982709 0.985591 0.994458 0.992678 0.981539 0.982459 0.988205 0.983677 0.979108 0.983553 0.994952 0.993063 0.981247 0.986564 0.989676 0.990158 0.991305 
