# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.221277 -----------------
#dely    BF    dB     BFVar
0.050  0.2464  0.0002  0.0030
0.150  0.2345  0.0002  0.0052
0.250  0.2247  0.0002  0.0033
0.350  0.2133  0.0002  0.0027
0.450  0.2031  0.0002  0.0047
0.550  0.1907  0.0002  0.0025
0.650  0.1740  0.0002  0.0036
0.750  0.1564  0.0001  0.0055
0.850  0.1359  0.0001  0.0025
0.950  0.1164  0.0001  0.0024
1.050  0.0945  0.0001  0.0016
1.150  0.0743  0.0001  0.0015
1.250  0.0580  0.0001  0.0016
1.350  0.0411  0.0001  0.0039
1.450  0.0285  0.0001  0.0007
1.550  0.0152  0.0000  0.0009
1.650  0.0053  0.0000  0.0003
1.750  0.0005  0.0000  0.0001
