0.15 0.4598 0.4859 0.4703 0.4626 0.4691 0.4566 0.4677 0.4861 0.4834 0.4546 0.4639 0.4689 0.5011 0.4597 0.4653 0.4879 0.4924 0.4476 0.4603 0.4536 
0.25 0.4169 0.4394 0.4259 0.4253 0.4164 0.4132 0.4269 0.4333 0.4364 0.4098 0.418 0.4237 0.4468 0.4161 0.4183 0.4335 0.4377 0.406 0.4163 0.4134 
0.35 0.3695 0.3866 0.3749 0.3729 0.3714 0.368 0.3713 0.3777 0.3809 0.3611 0.3668 0.3717 0.3915 0.3677 0.371 0.3831 0.3829 0.3581 0.371 0.3665 
0.45 0.3204 0.3288 0.3255 0.3228 0.3202 0.3146 0.3223 0.3266 0.3279 0.3176 0.3162 0.32 0.3343 0.3159 0.3162 0.3338 0.3307 0.309 0.3207 0.3174 
0.55 0.2657 0.2745 0.2729 0.2711 0.2703 0.2671 0.2723 0.2718 0.2694 0.263 0.2674 0.2691 0.2814 0.2675 0.2695 0.2692 0.2739 0.2618 0.2676 0.266 
0.65 0.2191 0.2241 0.2222 0.2205 0.2189 0.2204 0.2185 0.2229 0.2192 0.2184 0.216 0.2202 0.2249 0.2169 0.2168 0.2227 0.2203 0.2141 0.2217 0.2188 
0.75 0.1768 0.1768 0.1774 0.1723 0.1705 0.1741 0.1752 0.1721 0.1718 0.1715 0.1706 0.176 0.1784 0.1713 0.1715 0.1774 0.1736 0.1709 0.1733 0.1735 
0.85 0.1377 0.1345 0.137 0.1344 0.1345 0.1331 0.1334 0.1321 0.1302 0.1317 0.1312 0.1361 0.1344 0.1364 0.1326 0.1321 0.1298 0.1325 0.1345 0.135 
0.95 0.102 0.0983 0.1017 0.0991 0.0991 0.099 0.0993 0.0977 0.0942 0.0986 0.0956 0.1025 0.0996 0.0959 0.0974 0.0977 0.0954 0.0974 0.1012 0.1006 
1.05 0.0741 0.0686 0.0727 0.0704 0.0699 0.0701 0.0693 0.0682 0.0685 0.0712 0.0675 0.0713 0.0687 0.0701 0.0696 0.0702 0.0662 0.0701 0.0709 0.0715 
1.15 0.0515 0.0477 0.0497 0.0477 0.0469 0.0478 0.0473 0.0464 0.0439 0.0488 0.0468 0.049 0.0464 0.0468 0.0474 0.0464 0.0462 0.0465 0.0484 0.0496 
1.25 0.033 0.0312 0.0325 0.0307 0.0309 0.0303 0.0305 0.0297 0.0274 0.0312 0.0298 0.0316 0.03 0.0312 0.0303 0.03 0.0292 0.031 0.0311 0.0316 
1.35 0.02 0.0181 0.0198 0.0184 0.0183 0.0187 0.0182 0.0174 0.0164 0.0198 0.0172 0.0188 0.0177 0.0184 0.0174 0.018 0.0168 0.0179 0.0187 0.0202 
1.45 0.0109 0.0095 0.0104 0.01 0.0094 0.0103 0.0094 0.0089 0.0087 0.0102 0.0093 0.0104 0.0092 0.01 0.0095 0.0096 0.0085 0.01 0.0099 0.0106 
1.55 0.0049 0.0041 0.0048 0.0039 0.0041 0.0046 0.0043 0.0038 0.0033 0.0045 0.0038 0.0046 0.0038 0.0042 0.0041 0.0041 0.0037 0.0044 0.0045 0.0048 
1.65 0.0011 0.0009 0.0011 0.001 0.0009 0.0009 0.001 0.0009 0.0006 0.001 0.0008 0.0012 0.001 0.0009 0.0008 0.0009 0.0009 0.0008 0.001 0.001 
1.75 0.0001 0 0.0001 0 0 0 0.0001 0 0 0.0001 0 0.0001 0 0 0 0.0001 0 0 0.0001 0 
