# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.0525, SIGMA_HAD=0.467626
# NSAMPLE=10000000, Tblast=80.1755, UPERPblast(x,y)=(0.7792,0.7792)
# SOVERUD=0.6998, QUARK_ENTROPY_RATIO=0.227, BARYON_FUDGE=0.7563
# ------- normalization=0.0706289 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0929  0.0012  0.1748 -0.0819  0.0000
0.150  0.0877  0.0012  0.1597 -0.0720  0.0000
0.250  0.0916  0.0013  0.1537 -0.0621  0.0000
0.350  0.0786  0.0012  0.1283 -0.0496  0.0000
0.450  0.0778  0.0014  0.1164 -0.0386  0.0000
0.550  0.0645  0.0013  0.0932 -0.0287  0.0000
0.650  0.0628  0.0014  0.0817 -0.0189  0.0000
0.750  0.0507  0.0013  0.0645 -0.0138  0.0000
0.850  0.0372  0.0012  0.0454 -0.0081  0.0000
0.950  0.0278  0.0012  0.0317 -0.0039  0.0000
1.050  0.0164  0.0009  0.0182 -0.0018  0.0000
1.150  0.0107  0.0008  0.0116 -0.0009  0.0000
1.250  0.0050  0.0005  0.0053 -0.0003  0.0000
1.350  0.0022  0.0003  0.0022 -0.0000  0.0000
1.450  0.0004  0.0001  0.0005 -0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
