# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0502142 -----------------
#dely    BF
0.050 -0.0874 -0.0039
0.150 -0.0913 -0.0040
0.250 -0.0687 -0.0032
0.350 -0.0529 -0.0028
0.450 -0.0442 -0.0027
0.550 -0.0263 -0.0017
0.650 -0.0318 -0.0023
0.750 -0.0190 -0.0016
0.850 -0.0226 -0.0024
0.950 -0.0107 -0.0013
1.050 -0.0261 -0.0031
1.150 -0.0120 -0.0018
1.250 -0.0033 -0.0006
1.350 -0.0054 -0.0013
1.450  0.0000  0.0000
1.550 -0.0004 -0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
