# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.044304 -----------------
#dely    BF
0.050  0.0622  0.0031
0.150  0.0573  0.0028
0.250  0.0532  0.0028
0.350  0.0520  0.0028
0.450  0.0391  0.0023
0.550  0.0390  0.0024
0.650  0.0340  0.0024
0.750  0.0354  0.0028
0.850  0.0255  0.0022
0.950  0.0211  0.0020
1.050  0.0109  0.0012
1.150  0.0069  0.0010
1.250  0.0070  0.0012
1.350 -0.0006 -0.0002
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
