 0.05 0.581418 0.01028
 0.15 0.568527 0.0101454
 0.25 0.581382 0.0102483
 0.35 0.56747 0.0101114
 0.45 0.571518 0.0101735
 0.55 0.577024 0.0102727
 0.65 0.578398 0.010278
 0.75 0.577354 0.0102394
 0.85 0.574778 0.0102079
 0.95 0.582468 0.0102849
 1.05 0.562278 0.0100788
 1.15 0.557896 0.0100835
 1.25 0.583849 0.0103069
 1.35 0.589683 0.010351
 1.45 0.592664 0.0103524
 1.55 0.5984 0.0104357
 1.65 0.573226 0.0101937
 1.75 0.564806 0.0100936
 1.85 0.593915 0.0103826
 1.95 0.573883 0.0102056
 2.05 0.585444 0.0103304
 2.15 0.578122 0.0102233
 2.25 0.556275 0.0100543
 2.35 0.561723 0.0101004
 2.45 0.571802 0.0101964
 2.55 0.561339 0.010107
 2.65 0.601002 0.0104523
 2.75 0.574472 0.0102087
 2.85 0.565463 0.0100955
 2.95 0.579998 0.0102477
 3.05 0.580735 0.0102683
 3.15 0.589143 0.0103575
 3.25 0.590225 0.0103555
 3.35 0.557119 0.0100248
 3.45 0.586265 0.010305
 3.55 0.550675 0.00997882
 3.65 0.578669 0.0102354
 3.75 0.592814 0.0103837
 3.85 0.573432 0.0102144
 3.95 0.577492 0.010244
 4.05 0.578384 0.0102538
 4.15 0.582327 0.010252
 4.25 0.558751 0.0100692
 4.35 0.580197 0.0102431
 4.45 0.570225 0.0101503
 4.55 0.573356 0.010204
 4.65 0.565274 0.0101415
 4.75 0.568267 0.0101536
 4.85 0.55682 0.010031
 4.95 0.569365 0.0101587
 5.05 0.581609 0.0102664
 5.15 0.557366 0.0100283
 5.25 0.59286 0.0103819
 5.35 0.530095 0.00981562
 5.45 0.519058 0.00969324
 5.55 0.471882 0.00925278
 5.65 0.435663 0.00889522
 5.75 0.395462 0.00847006
 5.85 0.348974 0.00792564
 5.95 0.295349 0.0073038
 6.05 0.275709 0.00706993
 6.15 0.212422 0.00620734
 6.25 0.18643 0.00583623
 6.35 0.142771 0.00509764
 6.45 0.0988881 0.00423978
 6.55 0.0557925 0.00316184
 6.65 0.0275076 0.00215914
 6.75 0.00588365 0.000981244
 6.85 0.000166893 0.000166893
