# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.392278 -----------------
#dely    BF    dB     BFVar
0.050  0.5276  0.0003  0.0039
0.150  0.5002  0.0003  0.0030
0.250  0.4575  0.0003  0.0023
0.350  0.4179  0.0003  0.0048
0.450  0.3768  0.0003  0.0047
0.550  0.3339  0.0003  0.0027
0.650  0.2895  0.0003  0.0047
0.750  0.2464  0.0002  0.0027
0.850  0.2058  0.0002  0.0031
0.950  0.1650  0.0002  0.0015
1.050  0.1311  0.0002  0.0027
1.150  0.0976  0.0001  0.0013
1.250  0.0724  0.0001  0.0009
1.350  0.0495  0.0001  0.0012
1.450  0.0305  0.0001  0.0007
1.550  0.0157  0.0000  0.0007
1.650  0.0051  0.0000  0.0002
1.750  0.0004  0.0000  0.0000
