# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0902394 -----------------
#dely    BF    dB     BFVar
0.050  0.1455  0.0018  0.0136
0.150  0.1234  0.0015  0.0086
0.250  0.1246  0.0016  0.0107
0.350  0.1095  0.0015  0.0066
0.450  0.0977  0.0014  0.0148
0.550  0.0824  0.0013  0.0069
0.650  0.0696  0.0013  0.0122
0.750  0.0532  0.0011  0.0036
0.850  0.0371  0.0009  0.0175
0.950  0.0269  0.0008  0.0029
1.050  0.0176  0.0006  0.0029
1.150  0.0095  0.0004  0.0024
1.250  0.0040  0.0003  0.0011
1.350  0.0010  0.0001  0.0006
1.450  0.0004  0.0001  0.0002
1.550  0.0001  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
