# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0640496 -----------------
#dely    BF    dB     BFVar
0.050  0.0315  0.0000  0.0032
0.150  0.0330  0.0000  0.0041
0.250  0.0390  0.0000  0.0017
0.350  0.0493  0.0000  0.0024
0.450  0.0558  0.0000  0.0033
0.550  0.0590  0.0000  0.0015
0.650  0.0620  0.0000  0.0013
0.750  0.0595  0.0001  0.0017
0.850  0.0548  0.0001  0.0017
0.950  0.0494  0.0001  0.0011
1.050  0.0415  0.0001  0.0007
1.150  0.0339  0.0001  0.0011
1.250  0.0269  0.0000  0.0008
1.350  0.0202  0.0000  0.0005
1.450  0.0135  0.0000  0.0005
1.550  0.0080  0.0000  0.0004
1.650  0.0030  0.0000  0.0003
1.750  0.0002  0.0000  0.0000
