# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0926469 -----------------
#dely    BF
0.050  0.1498  0.0037
0.150  0.1281  0.0032
0.250  0.1256  0.0035
0.350  0.1093  0.0031
0.450  0.0985  0.0031
0.550  0.0730  0.0025
0.650  0.0807  0.0030
0.750  0.0545  0.0023
0.850  0.0396  0.0019
0.950  0.0259  0.0015
1.050  0.0210  0.0015
1.150  0.0110  0.0010
1.250  0.0079  0.0008
1.350  0.0013  0.0003
1.450 -0.0000 -0.0000
1.550  0.0003  0.0003
1.650  0.0000  0.0000
1.750  0.0000  0.0000
