# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.128933 -----------------
#dely    BF    dB     BFVar
0.050  0.4966  0.0036  0.0253
0.150  0.3477  0.0027  0.0231
0.250  0.1964  0.0018  0.0129
0.350  0.1072  0.0011  0.0102
0.450  0.0588  0.0008  0.0103
0.550  0.0317  0.0005  0.0075
0.650  0.0169  0.0003  0.0027
0.750  0.0105  0.0002  0.0043
0.850  0.0082  0.0002  0.0011
0.950  0.0067  0.0002  0.0015
1.050  0.0036  0.0002  0.0006
1.150  0.0029  0.0002  0.0004
1.250  0.0016  0.0001  0.0002
1.350  0.0005  0.0001  0.0001
1.450  0.0002  0.0000  0.0001
1.550  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
