# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0564137 -----------------
#dely    BF
0.050  0.0902  0.0007
0.150  0.0827  0.0006
0.250  0.0765  0.0006
0.350  0.0653  0.0005
0.450  0.0572  0.0005
0.550  0.0483  0.0005
0.650  0.0397  0.0004
0.750  0.0310  0.0004
0.850  0.0245  0.0003
0.950  0.0184  0.0003
1.050  0.0131  0.0002
1.150  0.0087  0.0002
1.250  0.0048  0.0001
1.350  0.0025  0.0001
1.450  0.0008  0.0000
1.550  0.0003  0.0000
1.650 -0.0000 -0.0000
1.750  0.0000  0.0000
