# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.196364 -----------------
#dely    BF
0.050  0.3375  0.0009
0.150  0.3074  0.0008
0.250  0.2825  0.0008
0.350  0.2473  0.0007
0.450  0.1998  0.0006
0.550  0.1654  0.0005
0.650  0.1310  0.0005
0.750  0.1045  0.0004
0.850  0.0707  0.0003
0.950  0.0513  0.0002
1.050  0.0326  0.0002
1.150  0.0192  0.0001
1.250  0.0108  0.0001
1.350  0.0043  0.0000
1.450  0.0003  0.0000
1.550 -0.0005 -0.0000
1.650 -0.0007 -0.0000
1.750 -0.0001 -0.0000
